time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:02.475,[ 0.1170125   9.78       -0.3573166   0.03744268 -0.3663492 ],4,1,0
1970-01-01 00:00:02.500,[-0.1649827   9.927493   -0.3050096   0.02852011 -0.3715206 ],4,1,0
1970-01-01 00:00:02.525,[-0.6356615   9.933457   -0.2878307   0.02132845 -0.2625837 ],4,1,0
1970-01-01 00:00:02.550,[-0.6610618   9.858938   -0.3152654   0.01772548 -0.177501  ],4,1,0
1970-01-01 00:00:02.575,[-0.44647     9.871691   -0.4550737   0.01871905 -0.01377458],4,1,0
1970-01-01 00:00:02.600,[-0.2040511   9.886127   -0.512253    0.01444444  0.04428385],4,1,0
1970-01-01 00:00:02.625,[ 0.05604865  9.857441   -0.5274413   0.02767277  0.05924542],4,1,0
1970-01-01 00:00:02.650,[ 5.242527e-03  9.701940e+00 -4.957276e-01  3.472188e-02  4.328732e-02],4,1,0
1970-01-01 00:00:02.675,[-0.06450474  9.744802   -0.4078219   0.01888548  0.02953675],4,1,0
1970-01-01 00:00:02.700,[-3.149039e-01  1.009904e+01 -3.536538e-01 -8.257070e-03  3.936818e-02],4,1,0
1970-01-01 00:00:02.725,[-0.6426916 10.08731   -0.3426916 -0.029492   0.1078798],4,1,0
1970-01-01 00:00:02.750,[-0.5834699  10.04453    -0.2812618  -0.03444444  0.1749815 ],4,1,0
1970-01-01 00:00:02.775,[-0.1800284 10.0153    -0.2952958 -0.0334878  0.2967114],4,1,0
1970-01-01 00:00:02.800,[ 0.07672757  9.933272   -0.32       -0.03553315  0.3145117 ],4,1,0
1970-01-01 00:00:02.825,[-0.04993064  9.993045   -0.2146367  -0.04881784  0.2727796 ],4,1,0
1970-01-01 00:00:02.850,[-0.05643757 10.07839    -0.1541953  -0.05888889  0.259748  ],4,1,0
1970-01-01 00:00:02.875,[ 0.3011696  9.908237  -0.2676441 -0.0785617  0.2196084],4,1,0
1970-01-01 00:00:02.900,[ 0.3079026   9.572684   -0.07370768 -0.1252925   0.1503837 ],4,1,0
1970-01-01 00:00:02.925,[-0.0434329   9.012917    0.3094845  -0.3609175   0.05544761],4,1,0
1970-01-01 00:00:02.950,[-0.3085675   9.535716    0.6133288  -0.487837    0.06760883],4,1,0
1970-01-01 00:00:02.975,[-0.3312335  9.29242    0.7007758 -0.681022   0.1897511],4,1,0
1970-01-01 00:00:03.000,[-0.02046145  9.223041    0.8852071  -0.7858917   0.2699677 ],4,1,0
1970-01-01 00:00:03.025,[ 0.663306   9.268347   0.9759836 -0.9269605  0.2686395],4,1,0
1970-01-01 00:00:03.050,[ 0.5613138  8.886916   1.158796  -0.9864239  0.2043079],4,1,0
1970-01-01 00:00:03.075,[ 0.2371094   8.97914     1.507656   -1.161566    0.08590071],4,1,0
1970-01-01 00:00:03.100,[ 0.1667357   9.213886    1.763057   -1.233948    0.04884403],4,1,0
1970-01-01 00:00:03.125,[ 0.06539021  9.002341    1.944682   -1.31439     0.01838632],4,1,0
1970-01-01 00:00:03.150,[ 1.548038e-01  8.974961e+00  2.064647e+00 -1.350885e+00  7.444704e-03],4,1,0
1970-01-01 00:00:03.175,[ 0.0875692   8.961436    2.323149   -1.401899   -0.00983848],4,1,0
1970-01-01 00:00:03.200,[ 9.808215e-02  9.094657e+00  2.403425e+00 -1.424007e+00 -3.368415e-03],4,1,0
1970-01-01 00:00:03.225,[ 0.3183983   8.764199    2.564199   -1.435556   -0.01623434],4,1,0
1970-01-01 00:00:03.250,[ 0.5508544   8.796769    2.839025   -1.429846   -0.04569111],4,1,0
1970-01-01 00:00:03.275,[ 1.009069   8.969915   2.960085  -1.388228  -0.1550846],4,1,0
1970-01-01 00:00:03.300,[ 1.066962   9.070055   2.99326   -1.33989   -0.2730367],4,1,0
1970-01-01 00:00:03.325,[ 0.2964157  8.865283   3.234151  -1.238026  -0.4337962],4,1,0
1970-01-01 00:00:03.350,[-0.02520029  8.880641    3.42016    -1.182185   -0.4598086 ],4,1,0
1970-01-01 00:00:03.375,[-0.1870053  9.14       3.818281  -1.07192   -0.4062197],4,1,0
1970-01-01 00:00:03.400,[-0.2168921  9.011755   3.955942  -0.9895719 -0.3818545],4,1,0
1970-01-01 00:00:03.425,[-0.2475276  9.193276   4.233276  -0.8454741 -0.3487398],4,1,0
1970-01-01 00:00:03.450,[-0.3197522  9.250149   4.445223  -0.7731039 -0.3216608],4,1,0
1970-01-01 00:00:03.475,[-0.07622684  9.289019    4.672792   -0.6144515  -0.2515357 ],4,1,0
1970-01-01 00:00:03.500,[-0.1128296  9.21717    4.831318  -0.5105668 -0.240557 ],4,1,0
1970-01-01 00:00:03.525,[-0.277127   9.202552   5.150851  -0.4023503 -0.1933099],4,1,0
1970-01-01 00:00:03.550,[-0.3300865  9.26974    5.175065  -0.3385399 -0.1510096],4,1,0
1970-01-01 00:00:03.575,[-0.2202168   8.94        5.18       -0.1947041  -0.05679345],4,1,0
1970-01-01 00:00:03.600,[ 0.04586941  8.784643    5.167065   -0.1103017  -0.01450479],4,1,0
1970-01-01 00:00:03.625,[ 0.6231706   8.72061     5.539451   -0.05769118  0.02409804],4,1,0
1970-01-01 00:00:03.650,[ 6.608702e-01  8.326693e+00  5.600522e+00 -3.886428e-02 -5.160897e-03],4,1,0
1970-01-01 00:00:03.675,[ 0.6612574   8.548743    5.661254   -0.1272035  -0.08079141],4,1,0
1970-01-01 00:00:03.700,[-0.01891015  8.771981    5.558119   -0.1072913  -0.1027106 ],4,1,0
1970-01-01 00:00:03.725,[-0.05812906  8.044894    5.393277   -0.02368952  0.0694377 ],4,1,0
1970-01-01 00:00:03.750,[ 0.7498803   7.754024    5.224024   -0.01945363  0.1405621 ],4,1,0
1970-01-01 00:00:03.775,[ 1.183407    7.772198    5.14444    -0.04808115  0.03815467],4,1,0
1970-01-01 00:00:03.800,[ 0.7647826   7.860102    5.25509    -0.0657218  -0.02015404],4,1,0
1970-01-01 00:00:03.825,[ 3.439023e-01  8.079059e+00  5.334843e+00 -6.608019e-02 -6.297669e-03],4,1,0
1970-01-01 00:00:03.850,[ 0.5336795   8.350022    5.544398   -0.06111111  0.03798012],4,1,0
1970-01-01 00:00:03.875,[ 0.8363864   8.63467     5.460792   -0.05919083  0.02293235],4,1,0
1970-01-01 00:00:03.900,[ 3.850385e-01  8.511374e+00  5.247328e+00 -5.288910e-02 -8.086514e-05],4,1,0
1970-01-01 00:00:03.925,[-0.19        7.922462    4.964407   -0.04555556  0.1070708 ],4,1,0
1970-01-01 00:00:03.950,[ 0.01443094  7.716472    4.97       -0.06237431  0.2254888 ],4,1,0
1970-01-01 00:00:03.975,[ 1.016073   8.050954   5.044166  -0.104915   0.2498433],4,1,0
1970-01-01 00:00:04.000,[ 0.998187   8.12364    4.975151  -0.1373803  0.1582567],4,1,0
1970-01-01 00:00:04.025,[ 0.5837509   7.889822    4.803973   -0.2004128   0.01722071],4,1,0
1970-01-01 00:00:04.050,[ 0.133122    7.685415    4.885477   -0.2540202  -0.05292857],4,1,0
1970-01-01 00:00:04.075,[-0.7794392  8.244379   5.19486   -0.3577475 -0.155214 ],4,1,0
1970-01-01 00:00:04.100,[-1.628467   8.361444   5.403387  -0.3729172 -0.1977205],4,1,0
1970-01-01 00:00:04.125,[-2.767573    8.227311    4.886971   -0.3193634  -0.05575339],4,1,0
1970-01-01 00:00:04.150,[-3.084311   8.231724   4.934482  -0.2696552  0.1613262],4,1,0
1970-01-01 00:00:04.175,[-2.146069   8.457641   5.950337  -0.18408    0.4056839],4,1,0
1970-01-01 00:00:04.200,[-0.497905  6.308167  5.587905 -0.174242  0.438217],4,1,0
1970-01-01 00:00:04.225,[ 0.5167434  8.131371   6.0844    -0.3318577  0.385276 ],4,1,0
1970-01-01 00:00:04.250,[ 1.126082   7.573509   5.788904  -0.3213831  0.3190935],4,1,0
1970-01-01 00:00:04.275,[-0.522093   7.920425   6.96688   -0.3870095  0.141703 ],4,1,0
1970-01-01 00:00:04.300,[-0.2215523  7.545851   7.204893  -0.3273721  0.2492233],4,1,0
1970-01-01 00:00:04.325,[ 0.9450817  7.543934   6.932952  -0.269828   0.3321615],4,1,0
1970-01-01 00:00:04.350,[ 0.9336442  6.986915   6.777102  -0.2405741  0.2230195],4,1,0
1970-01-01 00:00:04.375,[ 1.10075    8.307376   6.854813  -0.1788665  0.1182407],4,1,0
1970-01-01 00:00:04.400,[ 1.020365    6.81277     6.816349   -0.1014701   0.09356488],4,1,0
1970-01-01 00:00:04.425,[ 0.8850321  7.465234   6.565069  -0.1503483  0.1066667],4,1,0
1970-01-01 00:00:04.450,[ 0.9128932  6.97225    6.48344   -0.1262346  0.1280248],4,1,0
1970-01-01 00:00:04.475,[ 1.037944    7.66358     6.704503   -0.1010948   0.03995933],4,1,0
1970-01-01 00:00:04.500,[ 0.321947    7.144972    6.593025   -0.07220783 -0.04702936],4,1,0
1970-01-01 00:00:04.525,[-0.2570515   7.321481    6.749511   -0.07568305 -0.09104736],4,1,0
1970-01-01 00:00:04.550,[-0.3814266   7.796428    6.867855   -0.03656129 -0.0587034 ],4,1,0
1970-01-01 00:00:04.575,[-0.04357449  7.286685    6.661555    0.01241944  0.06849123],4,1,0
1970-01-01 00:00:04.600,[0.05943938 8.049627   6.675327   0.01516975 0.09685699],4,1,0
1970-01-01 00:00:04.625,[0.2095656 6.582756  6.623045  0.1073253 0.1139134],4,1,0
1970-01-01 00:00:04.650,[0.4665933  7.28978    6.445162   0.09079249 0.1002133 ],4,1,0
1970-01-01 00:00:04.675,[0.5242465  7.406438   6.662465   0.1254827  0.03263023],4,1,0
1970-01-01 00:00:04.700,[ 0.2880844   7.679023    6.657107    0.1370414  -0.04025415],4,1,0
1970-01-01 00:00:04.725,[-0.1224128  7.439884   6.861395   0.1901764 -0.0763844],4,1,0
1970-01-01 00:00:04.750,[ 0.1390938   7.737145    6.77494     0.2077537  -0.03762386],4,1,0
1970-01-01 00:00:04.775,[ 0.2035117  7.39375    6.774405   0.2678305 -0.1456716],4,1,0
1970-01-01 00:00:04.800,[ 0.4661644  8.359785   6.626487   0.3074448 -0.1894077],4,1,0
1970-01-01 00:00:04.825,[ 0.6285626  7.394553   6.356829   0.3676839 -0.2785526],4,1,0
1970-01-01 00:00:04.850,[ 0.288392   7.653332   6.323906   0.359495  -0.3130303],4,1,0
1970-01-01 00:00:04.875,[-0.2385597  8.549658   6.347192   0.4126778 -0.2539749],4,1,0
1970-01-01 00:00:04.900,[ 0.2390194  8.363707   6.067414   0.4606852 -0.150385 ],4,1,0
1970-01-01 00:00:04.925,[ 0.8104906   8.817479    5.692521    0.4484346  -0.08563659],4,1,0
1970-01-01 00:00:04.950,[ 1.350682  9.1       4.871708  0.423885 -0.131516],4,1,0
1970-01-01 00:00:04.975,[ 1.99497   10.1432     3.758185   0.2066821 -0.2203164],4,1,0
1970-01-01 00:00:05.000,[ 2.713109   11.2844      2.921614    0.06599717 -0.2333094 ],4,1,0
1970-01-01 00:00:05.025,[ 0.4740929  8.333235   2.745709  -0.1106787 -0.3855269],4,1,0
1970-01-01 00:00:05.050,[-1.155189   7.475551   3.092542  -0.2027128 -0.3229237],4,1,0
1970-01-01 00:00:05.075,[-1.524114   7.105974   3.434242  -0.3910682  0.1765808],4,1,0
1970-01-01 00:00:05.100,[-0.2137157  7.250465   3.928838  -0.5574288  0.4402269],4,1,0
1970-01-01 00:00:05.125,[ 2.314187   7.703854   4.480288  -0.7404302  0.461716 ],4,1,0
1970-01-01 00:00:05.150,[ 3.582417   8.377362   4.890298  -0.734447   0.3042289],4,1,0
1970-01-01 00:00:05.175,[ 2.620895   9.106601   5.08531   -0.4242457 -0.1105807],4,1,0
1970-01-01 00:00:05.200,[ 0.8224439  8.873938   5.506062  -0.1291273 -0.1658695],4,1,0
1970-01-01 00:00:05.225,[-0.0709416  8.893666   6.024294   0.3564664  0.1038581],4,1,0
1970-01-01 00:00:05.250,[0.65646   9.018005  6.331646  0.6336248 0.2212874],4,1,0
1970-01-01 00:00:05.275,[2.110622  8.572345  6.132896  1.13219   0.1951249],4,1,0
1970-01-01 00:00:05.300,[ 2.808467    8.309245    5.731557    1.389598   -0.03276305],4,1,0
1970-01-01 00:00:05.325,[ 1.155019   8.102311   5.606267   1.712671  -0.3383757],4,1,0
1970-01-01 00:00:05.350,[-0.3159343  8.408916   5.715947   1.889281  -0.2825295],4,1,0
1970-01-01 00:00:05.375,[-1.289344   8.525574   5.583279   2.152558   0.2516032],4,1,0
1970-01-01 00:00:05.400,[-0.5488338  8.654318   5.281787   2.248486   0.6734458],4,1,0
1970-01-01 00:00:05.425,[0.6706873 8.626438  4.528217  2.321561  1.074833 ],4,1,0
1970-01-01 00:00:05.450,[1.316792 8.620518 4.107784 2.306966 1.147863],4,1,0
1970-01-01 00:00:05.475,[1.637504 8.849946 3.32754  2.179576 1.107555],4,1,0
1970-01-01 00:00:05.500,[1.603957 9.036043 3.038861 2.045878 1.067908],4,1,0
1970-01-01 00:00:05.525,[1.151638 8.991365 2.24273  1.804563 1.073374],4,1,0
1970-01-01 00:00:05.550,[1.541032 8.6848   1.649601 1.66245  1.142142],4,1,0
1970-01-01 00:00:05.575,[2.813399 8.609593 1.160152 1.340519 1.110103],4,1,0
1970-01-01 00:00:05.600,[3.091719  8.723446  1.155174  1.132698  0.9112379],4,1,0
1970-01-01 00:00:05.625,[2.117005  8.701489  1.517496  0.8598606 0.6739531],4,1,0
1970-01-01 00:00:05.650,[2.008282  8.786564  1.614571  0.754856  0.6403814],4,1,0
1970-01-01 00:00:05.675,[1.668155  8.52      1.531275  0.630896  0.6486959],4,1,0
1970-01-01 00:00:05.700,[1.54      8.626537  1.512297  0.5750957 0.7085908],4,1,0
1970-01-01 00:00:05.725,[1.749131  8.781812  1.325435  0.5075699 0.7966663],4,1,0
1970-01-01 00:00:05.750,[1.935453  8.724547  1.171831  0.4656046 0.8234494],4,1,0
1970-01-01 00:00:05.775,[1.996766  8.783234  0.9867665 0.3802277 0.80049  ],4,1,0
1970-01-01 00:00:05.800,[1.896783  8.843317  0.91005   0.3177944 0.7736439],4,1,0
1970-01-01 00:00:05.825,[1.773497  9.155191  1.023497  0.2004765 0.7690158],4,1,0
1970-01-01 00:00:05.850,[1.998559  9.382735  1.377265  0.1687902 0.7704247],4,1,0
1970-01-01 00:00:05.875,[2.203609  9.312782  1.470309  0.1612499 0.7041906],4,1,0
1970-01-01 00:00:05.900,[1.798622  9.347242  1.427586  0.1918309 0.648409 ],4,1,0
1970-01-01 00:00:05.925,[1.341695  9.482494  1.363317  0.2276606 0.7357524],4,1,0
1970-01-01 00:00:05.950,[1.721441  9.459047  1.420953  0.260013  0.8358281],4,1,0
1970-01-01 00:00:05.975,[2.175778  9.297467  1.169334  0.3128385 0.8626928],4,1,0
1970-01-01 00:00:06.000,[1.694603  8.799961  0.9184139 0.302995  0.9057171],4,1,0
1970-01-01 00:00:06.025,[1.159364  8.339942  0.8325432 0.1641441 1.102682 ],4,1,0
1970-01-01 00:00:06.050,[1.337658   7.912991   1.042126   0.03924372 1.25631   ],4,1,0
1970-01-01 00:00:06.075,[ 2.11044    8.452717   1.287026  -0.2353387  1.445896 ],4,1,0
1970-01-01 00:00:06.100,[ 3.546412  10.90875    0.8501643 -0.3026991  1.551372 ],4,1,0
